"registration_area","edrpou","public_name","тип_працівника","спеціальність","count"
"ЖИТОМИРСЬКА","01991406","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІМ.О.Ф.ГЕРБАЧЕВСЬКОГО"" ЖИТОМИРСЬКОЇ ОБЛАСНОЇ РАДИ","спеціаліст","Вірусологія","1"
"ЖИТОМИРСЬКА","01991406","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІМ.О.Ф.ГЕРБАЧЕВСЬКОГО"" ЖИТОМИРСЬКОЇ ОБЛАСНОЇ РАДИ","спеціаліст","Рентгенологія","16"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","адміністратор",NULL,"12"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Лабораторна справа (клініка)","45"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Ерготерапія","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Лікувальна справа","23"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Лабораторна справа (гігієна)","8"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Медична статистика","7"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Сестринська справа","320"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Акушерська справа","30"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Сестринська справа (операційна)","35"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Фізична терапія","10"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Стоматологія","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","асистент","Рентгенологія","25"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","Медичний координатор","Нефрологія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","керівник закладу ОЗ",NULL,"1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","працівник реєстратури",NULL,"2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Анестезіологія","18"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Бактеріологія","4"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Кардіологія","14"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Клінічна біохімія","4"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Клінічна лабораторна діагностика","10"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дерматовенерологія","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Медицина невідкладних станів","4"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Ендокринологія","4"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Ендоскопія","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Епідеміологія","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Ерготерапія","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Функціональна діагностика","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Гастроентерологія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Хірургія","21"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Онкогінекологія","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Інфекційні хвороби","9"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Лабораторна імунологія","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Медична психологія","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Наркологія","4"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Неонатологія","11"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Нефрологія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Неврологія","18"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Нейрохірургія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Акушерство і гінекологія","30"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Онкологія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Офтальмологія","12"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Ортопедія і травматологія","31"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Отоларингологія","6"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дитяча анестезіологія","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дитяча кардіоревматологія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Педіатрія","10"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дитячі інфекційні хвороби","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дитяча нефрологія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дитяча неврологія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дитяча офтальмологія","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дитяча отоларингологія","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дитяча психіатрія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Дитяча хірургія","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Фтизіатрія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Фізична та реабілітаційна медицина","5"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Фізична терапія","10"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Фізіотерапія","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Проктологія","3"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Психіатрія","4"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Психотерапія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Організація і управління охороною здоров'я","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Пульмонологія","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Ревматологія","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Стоматологія","2"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Онкохірургія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Терапія","20"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Трансфузіологія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Ультразвукова діагностика","14"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Урологія","9"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Судинна хірургія","1"
"ЖИТОМИРСЬКА","01991820","Комунальне некомерційне підприємство ""Звягельська багатопрофільна лікарня"" Звягельської міської ради","спеціаліст","Рентгенологія","9"
